"Category","Keyword","Web_Page_URL","Tweet_Website","Author_Name","Author_Web_Page_URL","Tweet_Timestamp","Tweet_Content","Tweet_Image_URL","Tweet_Video_URL","Tweet_Number_of_Likes","Tweet_Number_of_Retweets","Tweet_Number_of_Reviews","Commenter_Name","Commenter_Web_Page_URL","Comment_Timestamp","Comment","Comment_Number_of_Replies","Comment_Number_of_Retweets","Comment_Number_of_Likes","User_Name","User_Web_Page_URL","User_Timestamp","User_Content","User_Number_of_Replies","User_Number_of_Retweets","User_Number_of_Likes"
,,"https://twitter.com/sharonedensmith","https://twitter.com/neilson_tara/status/1188119521569017857","Tara Neilson","https://twitter.com/neilson_tara","1572104742","#WritingCommunity I've seen some strange fish, but nothing like this! Apparently it's a relative to the shark and dates back 300 million years. A remnant of a world ruled by dinosaurs. Doesn't it make you want to write?https://homeandfurnituredesigns.blogspot.com/2019/10/fisherman-catches-strange-dinosaur-like_17.html …",,,"116","15","28","Annie Acorn","https://twitter.com/Annie_Acorn","1572130166","Looks like a children's book that's come to life. Thanks for sharing! :-)","1","0","1","Tara Neilson","https://twitter.com/neilson_tara","1572132463","I hope someone writes it!",,"1","1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/neilson_tara/status/1188119521569017857","Tara Neilson","https://twitter.com/neilson_tara","1572104742","#WritingCommunity I've seen some strange fish, but nothing like this! Apparently it's a relative to the shark and dates back 300 million years. A remnant of a world ruled by dinosaurs. Doesn't it make you want to write?https://homeandfurnituredesigns.blogspot.com/2019/10/fisherman-catches-strange-dinosaur-like_17.html …",,,"116","15","28","JoeyIsEditingSendChocolate","https://twitter.com/JoeyIdeaJones","1572126888","I don't think anime fish looks very tasty.  Probably how it has survived.","1","0","2","Tara Neilson","https://twitter.com/neilson_tara","1572129388","Ha, ha, good plan!",,,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/neilson_tara/status/1188119521569017857","Tara Neilson","https://twitter.com/neilson_tara","1572104742","#WritingCommunity I've seen some strange fish, but nothing like this! Apparently it's a relative to the shark and dates back 300 million years. A remnant of a world ruled by dinosaurs. Doesn't it make you want to write?https://homeandfurnituredesigns.blogspot.com/2019/10/fisherman-catches-strange-dinosaur-like_17.html …",,,"116","15","28","Norb Aikin","https://twitter.com/fivesixer","1572127022","Makes me wanna not go near the water, that's for damn sure!","1","0","2","Tara Neilson","https://twitter.com/neilson_tara","1572132840","Fortunately they're not near the surface!",,,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/neilson_tara/status/1188119521569017857","Tara Neilson","https://twitter.com/neilson_tara","1572104742","#WritingCommunity I've seen some strange fish, but nothing like this! Apparently it's a relative to the shark and dates back 300 million years. A remnant of a world ruled by dinosaurs. Doesn't it make you want to write?https://homeandfurnituredesigns.blogspot.com/2019/10/fisherman-catches-strange-dinosaur-like_17.html …",,,"116","15","28","Igor Namus","https://twitter.com/igornamus","1572123420","If it is a ratfish then the eyes are really disproportional compared to the images you can google. This ratfish was caught in Canada. I think someone might have done some photo editing to the image.pic.twitter.com/rWIW5j6FNv","1","0","1","Igor Namus","https://twitter.com/igornamus","1572171158","2/2 be just due to rapid pressure change when it was pulled up as it lives relatively deep. The eyes seem to protrude from the sockets so I base my thoughts on that as in pictures of live ones, the eyes do not protrude that much but on some dead specimens, they do.pic.twitter.com/gvjqC5rxzu","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/neilson_tara/status/1188119521569017857","Tara Neilson","https://twitter.com/neilson_tara","1572104742","#WritingCommunity I've seen some strange fish, but nothing like this! Apparently it's a relative to the shark and dates back 300 million years. A remnant of a world ruled by dinosaurs. Doesn't it make you want to write?https://homeandfurnituredesigns.blogspot.com/2019/10/fisherman-catches-strange-dinosaur-like_17.html …",,,"116","15","28","Igor Namus","https://twitter.com/igornamus","1572123420","If it is a ratfish then the eyes are really disproportional compared to the images you can google. This ratfish was caught in Canada. I think someone might have done some photo editing to the image.pic.twitter.com/rWIW5j6FNv","1","0","1","Tara Neilson","https://twitter.com/neilson_tara","1572364648","That's a good point. When we pull red snapper to the surface their eyes are double what they'd be in their natural habitat. As a kid I always hated that and wished we wouldn't fish for creatures that deep.","1",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/neilson_tara/status/1188119521569017857","Tara Neilson","https://twitter.com/neilson_tara","1572104742","#WritingCommunity I've seen some strange fish, but nothing like this! Apparently it's a relative to the shark and dates back 300 million years. A remnant of a world ruled by dinosaurs. Doesn't it make you want to write?https://homeandfurnituredesigns.blogspot.com/2019/10/fisherman-catches-strange-dinosaur-like_17.html …",,,"116","15","28","Igor Namus","https://twitter.com/igornamus","1572123420","If it is a ratfish then the eyes are really disproportional compared to the images you can google. This ratfish was caught in Canada. I think someone might have done some photo editing to the image.pic.twitter.com/rWIW5j6FNv","1","0","1","Igor Namus","https://twitter.com/igornamus","1572364952","Did you have to eat the eyes? I have rather a great aversion on eating fish eyes due to grandmother and also eating sculpins, yeah, never more, quoth me.",,,
,,"https://twitter.com/sharonedensmith","https://twitter.com/neilson_tara/status/1188119521569017857","Tara Neilson","https://twitter.com/neilson_tara","1572104742","#WritingCommunity I've seen some strange fish, but nothing like this! Apparently it's a relative to the shark and dates back 300 million years. A remnant of a world ruled by dinosaurs. Doesn't it make you want to write?https://homeandfurnituredesigns.blogspot.com/2019/10/fisherman-catches-strange-dinosaur-like_17.html …",,,"116","15","28","Tom Kane","https://twitter.com/TigerBites","1572109969","Sure does Tara, bugger 'right' off as far away as possible. Ain't I a big cowardy custard.","1","0","1","Tara Neilson","https://twitter.com/neilson_tara","1572110156","I can't imagine anyone not getting a shock if they bumped into this fellow!","1",,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/neilson_tara/status/1188119521569017857","Tara Neilson","https://twitter.com/neilson_tara","1572104742","#WritingCommunity I've seen some strange fish, but nothing like this! Apparently it's a relative to the shark and dates back 300 million years. A remnant of a world ruled by dinosaurs. Doesn't it make you want to write?https://homeandfurnituredesigns.blogspot.com/2019/10/fisherman-catches-strange-dinosaur-like_17.html …",,,"116","15","28","Tom Kane","https://twitter.com/TigerBites","1572109969","Sure does Tara, bugger 'right' off as far away as possible. Ain't I a big cowardy custard.","1","0","1","Tom Kane","https://twitter.com/TigerBites","1572110219","Me neither... I'm okay in the sea, not a bad sea-farer, but boy do his eyes seem a little.... ohhhh!","1",,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/neilson_tara/status/1188119521569017857","Tara Neilson","https://twitter.com/neilson_tara","1572104742","#WritingCommunity I've seen some strange fish, but nothing like this! Apparently it's a relative to the shark and dates back 300 million years. A remnant of a world ruled by dinosaurs. Doesn't it make you want to write?https://homeandfurnituredesigns.blogspot.com/2019/10/fisherman-catches-strange-dinosaur-like_17.html …",,,"116","15","28","Tom Kane","https://twitter.com/TigerBites","1572109969","Sure does Tara, bugger 'right' off as far away as possible. Ain't I a big cowardy custard.","1","0","1","Tara Neilson","https://twitter.com/neilson_tara","1572110322","I know, you'd think they were CGI eyes. You don't expect to see that in nature.","1",,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/neilson_tara/status/1188119521569017857","Tara Neilson","https://twitter.com/neilson_tara","1572104742","#WritingCommunity I've seen some strange fish, but nothing like this! Apparently it's a relative to the shark and dates back 300 million years. A remnant of a world ruled by dinosaurs. Doesn't it make you want to write?https://homeandfurnituredesigns.blogspot.com/2019/10/fisherman-catches-strange-dinosaur-like_17.html …",,,"116","15","28","Tom Kane","https://twitter.com/TigerBites","1572109969","Sure does Tara, bugger 'right' off as far away as possible. Ain't I a big cowardy custard.","1","0","1","Tom Kane","https://twitter.com/TigerBites","1572110533","Don't know about CGI. Big booger eyes... actually, I think booger in America is scary, in England it's a bit more gross.","1",,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/neilson_tara/status/1188119521569017857","Tara Neilson","https://twitter.com/neilson_tara","1572104742","#WritingCommunity I've seen some strange fish, but nothing like this! Apparently it's a relative to the shark and dates back 300 million years. A remnant of a world ruled by dinosaurs. Doesn't it make you want to write?https://homeandfurnituredesigns.blogspot.com/2019/10/fisherman-catches-strange-dinosaur-like_17.html …",,,"116","15","28","Tom Kane","https://twitter.com/TigerBites","1572109969","Sure does Tara, bugger 'right' off as far away as possible. Ain't I a big cowardy custard.","1","0","1","Tara Neilson","https://twitter.com/neilson_tara","1572111108","Well, booger in my neck of the woods is kinda gross, not scary. Bogeyman (or boogeyman) is scary.","1",,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/neilson_tara/status/1188119521569017857","Tara Neilson","https://twitter.com/neilson_tara","1572104742","#WritingCommunity I've seen some strange fish, but nothing like this! Apparently it's a relative to the shark and dates back 300 million years. A remnant of a world ruled by dinosaurs. Doesn't it make you want to write?https://homeandfurnituredesigns.blogspot.com/2019/10/fisherman-catches-strange-dinosaur-like_17.html …",,,"116","15","28","Tom Kane","https://twitter.com/TigerBites","1572109969","Sure does Tara, bugger 'right' off as far away as possible. Ain't I a big cowardy custard.","1","0","1","Tom Kane","https://twitter.com/TigerBites","1572111878","A booger, in parts of the UK, is a snotty piece of green gunge extracted from the nose at high velocity.SPLAT and you're boogered! No, I'm kidding about the last bit. But in parts of the UK, a booger is indeed snotty stuff.",,,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/neilson_tara/status/1188119521569017857","Tara Neilson","https://twitter.com/neilson_tara","1572104742","#WritingCommunity I've seen some strange fish, but nothing like this! Apparently it's a relative to the shark and dates back 300 million years. A remnant of a world ruled by dinosaurs. Doesn't it make you want to write?https://homeandfurnituredesigns.blogspot.com/2019/10/fisherman-catches-strange-dinosaur-like_17.html …",,,"116","15","28","Gail Sproule","https://twitter.com/GailSpeculates","1572118324","I find it terrifying!","1","0","2","Tara Neilson","https://twitter.com/neilson_tara","1572122268","I can see why! Who knows what's lurking down there??","1",,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/d_ast777/status/1188183279129677824","DAVID THE INDOMITABLE FEARLESS WARRIOR","https://twitter.com/d_ast777","1572119943","You're welcome Sharon",,,"4","1",,,,,,,,,,,,,,,
,,"https://twitter.com/sharonedensmith","https://twitter.com/d_ast777/status/1188155537449291776","DAVID THE INDOMITABLE FEARLESS WARRIOR","https://twitter.com/d_ast777","1572113329","Thx John!Who killed me?  @bobby_kountz Who witnessed it? @MCSheridan2 Who cried?  @sharonedensmith Who cheered?  @LeeMTipton Who dug my grave? @MQuigley1963pic.twitter.com/u5suBqVKBf",,"https://twitter.com/i/videos/1188155537449291776?embed_source=facebook","5","2","3",,,,,,,,,,,,,,
,,"https://twitter.com/sharonedensmith","https://twitter.com/Johnldeboer/status/1188150367135191040","John L. DeBoer","https://twitter.com/Johnldeboer","1572112096","Thanks, SJ! (I sobbed, actually!) I'll play! You're murdered during a party. Who did what?Killed you - @Russell_Writer Witnessed it - @MapleMysteryGms Cried - @SinCityMadame Cheered - @RavenlilysHot  Digs your grave - @d_ast777",,,"11","4","5",,,,,,,,,,,,,,
,,"https://twitter.com/sharonedensmith","https://twitter.com/SJTurner_Author/status/1188132525983621123"," 💕SJ Turner  📚","https://twitter.com/SJTurner_Author","1572107843","#WritingCommunity Halloween is around the corner! There's a party and you just became the victim  Who did what?1st @ Killed you: @lyv0n 2nd @ Witnessed it: @KeysDorian 3rd @ Cried: @Johnldeboer 4th @ Cheered: @BellaRayne10  5th @ Digs ur grave: @FeliciaRandaz16pic.twitter.com/OlMzCVVEL5",,"https://twitter.com/i/videos/1188132525983621123?embed_source=facebook","34","9","7","Dorian Keys","https://twitter.com/KeysDorian","1572108441","'Together we can change the world,' he said knowing that I saw everything.I chuckled'What's so funny?''You know, he told me the same thing,' i pointed to the dead body on the ground. 'He also told me that I am different which I suspect it's your next line......pic.twitter.com/t2w7C92K5y","1","0","3","Dorian Keys","https://twitter.com/KeysDorian","1572108613","But you are, he grabbed the handle of his gun. I stumbled upon a chair and fell on the ground but quickly got up startled by the gunfire.Without looking back I pushed the door and ran as fast as I could.'You can run but you can't hide!' I heard a scream turning the cornerpic.twitter.com/i3yvuLrwDU","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/SJTurner_Author/status/1188132525983621123"," 💕SJ Turner  📚","https://twitter.com/SJTurner_Author","1572107843","#WritingCommunity Halloween is around the corner! There's a party and you just became the victim  Who did what?1st @ Killed you: @lyv0n 2nd @ Witnessed it: @KeysDorian 3rd @ Cried: @Johnldeboer 4th @ Cheered: @BellaRayne10  5th @ Digs ur grave: @FeliciaRandaz16pic.twitter.com/OlMzCVVEL5",,"https://twitter.com/i/videos/1188132525983621123?embed_source=facebook","34","9","7","Dorian Keys","https://twitter.com/KeysDorian","1572108441","'Together we can change the world,' he said knowing that I saw everything.I chuckled'What's so funny?''You know, he told me the same thing,' i pointed to the dead body on the ground. 'He also told me that I am different which I suspect it's your next line......pic.twitter.com/t2w7C92K5y","1","0","3"," 💕SJ Turner  📚","https://twitter.com/SJTurner_Author","1572109224","Love your response, Dorian!  But, sounds like you might be next....pic.twitter.com/aYwJd9vXoP","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/SJTurner_Author/status/1188132525983621123"," 💕SJ Turner  📚","https://twitter.com/SJTurner_Author","1572107843","#WritingCommunity Halloween is around the corner! There's a party and you just became the victim  Who did what?1st @ Killed you: @lyv0n 2nd @ Witnessed it: @KeysDorian 3rd @ Cried: @Johnldeboer 4th @ Cheered: @BellaRayne10  5th @ Digs ur grave: @FeliciaRandaz16pic.twitter.com/OlMzCVVEL5",,"https://twitter.com/i/videos/1188132525983621123?embed_source=facebook","34","9","7","Dorian Keys","https://twitter.com/KeysDorian","1572108441","'Together we can change the world,' he said knowing that I saw everything.I chuckled'What's so funny?''You know, he told me the same thing,' i pointed to the dead body on the ground. 'He also told me that I am different which I suspect it's your next line......pic.twitter.com/t2w7C92K5y","1","0","3","Dorian Keys","https://twitter.com/KeysDorian","1572109770","Another shot rang as I run to the living room where  @TJPayne3333 @inkedingray @alleycat579 @DerekRKing2 @AuthorBryan @kentcool1 @Brennan_and_Riz @wlwo51 @author_cariz @ForgottenAstro2@NGDAverk @DzintraSullivan @CRTaylorwrites are sitting..Who is on you list?pic.twitter.com/TZXiYdAl23","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/SJTurner_Author/status/1188132525983621123"," 💕SJ Turner  📚","https://twitter.com/SJTurner_Author","1572107843","#WritingCommunity Halloween is around the corner! There's a party and you just became the victim  Who did what?1st @ Killed you: @lyv0n 2nd @ Witnessed it: @KeysDorian 3rd @ Cried: @Johnldeboer 4th @ Cheered: @BellaRayne10  5th @ Digs ur grave: @FeliciaRandaz16pic.twitter.com/OlMzCVVEL5",,"https://twitter.com/i/videos/1188132525983621123?embed_source=facebook","34","9","7","Dorian Keys","https://twitter.com/KeysDorian","1572108441","'Together we can change the world,' he said knowing that I saw everything.I chuckled'What's so funny?''You know, he told me the same thing,' i pointed to the dead body on the ground. 'He also told me that I am different which I suspect it's your next line......pic.twitter.com/t2w7C92K5y","1","0","3","DeeGold+ funny animals","https://twitter.com/NGDAverk","1572110224","In my list: @Heavensnewbaby @phandi @GabrielBlake_ @GabrielaFubar19 @gabrielablandy @CardenaLeyla @AnnaCAAlves17 @sakura3740 @melodyleepoetry @melodywingfield .And who in your list?pic.twitter.com/LFrKwDQ0Rl","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/SJTurner_Author/status/1188132525983621123"," 💕SJ Turner  📚","https://twitter.com/SJTurner_Author","1572107843","#WritingCommunity Halloween is around the corner! There's a party and you just became the victim  Who did what?1st @ Killed you: @lyv0n 2nd @ Witnessed it: @KeysDorian 3rd @ Cried: @Johnldeboer 4th @ Cheered: @BellaRayne10  5th @ Digs ur grave: @FeliciaRandaz16pic.twitter.com/OlMzCVVEL5",,"https://twitter.com/i/videos/1188132525983621123?embed_source=facebook","34","9","7","Dorian Keys","https://twitter.com/KeysDorian","1572108441","'Together we can change the world,' he said knowing that I saw everything.I chuckled'What's so funny?''You know, he told me the same thing,' i pointed to the dead body on the ground. 'He also told me that I am different which I suspect it's your next line......pic.twitter.com/t2w7C92K5y","1","0","3","Dorian Keys","https://twitter.com/KeysDorian","1572110573","Thank you @NGDAverk, it's good to feel friendship in times of need.","1",,"4"
,,"https://twitter.com/sharonedensmith","https://twitter.com/SJTurner_Author/status/1188132525983621123"," 💕SJ Turner  📚","https://twitter.com/SJTurner_Author","1572107843","#WritingCommunity Halloween is around the corner! There's a party and you just became the victim  Who did what?1st @ Killed you: @lyv0n 2nd @ Witnessed it: @KeysDorian 3rd @ Cried: @Johnldeboer 4th @ Cheered: @BellaRayne10  5th @ Digs ur grave: @FeliciaRandaz16pic.twitter.com/OlMzCVVEL5",,"https://twitter.com/i/videos/1188132525983621123?embed_source=facebook","34","9","7","Dorian Keys","https://twitter.com/KeysDorian","1572108441","'Together we can change the world,' he said knowing that I saw everything.I chuckled'What's so funny?''You know, he told me the same thing,' i pointed to the dead body on the ground. 'He also told me that I am different which I suspect it's your next line......pic.twitter.com/t2w7C92K5y","1","0","3","DeeGold+ funny animals","https://twitter.com/NGDAverk","1572113392","Yep. U're right. Friendship checks in hard situations...",,,"5"
,,"https://twitter.com/sharonedensmith","https://twitter.com/SJTurner_Author/status/1188132525983621123"," 💕SJ Turner  📚","https://twitter.com/SJTurner_Author","1572107843","#WritingCommunity Halloween is around the corner! There's a party and you just became the victim  Who did what?1st @ Killed you: @lyv0n 2nd @ Witnessed it: @KeysDorian 3rd @ Cried: @Johnldeboer 4th @ Cheered: @BellaRayne10  5th @ Digs ur grave: @FeliciaRandaz16pic.twitter.com/OlMzCVVEL5",,"https://twitter.com/i/videos/1188132525983621123?embed_source=facebook","34","9","7","A.L Pluto","https://twitter.com/LostPlanetPluto","1572114735","Omg can I copy this?","1","0","1"," 💕SJ Turner  📚","https://twitter.com/SJTurner_Author","1572126073","Of course you can AI",,,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/SJTurner_Author/status/1188132525983621123"," 💕SJ Turner  📚","https://twitter.com/SJTurner_Author","1572107843","#WritingCommunity Halloween is around the corner! There's a party and you just became the victim  Who did what?1st @ Killed you: @lyv0n 2nd @ Witnessed it: @KeysDorian 3rd @ Cried: @Johnldeboer 4th @ Cheered: @BellaRayne10  5th @ Digs ur grave: @FeliciaRandaz16pic.twitter.com/OlMzCVVEL5",,"https://twitter.com/i/videos/1188132525983621123?embed_source=facebook","34","9","7","Bella Rayne 🍁 🍁 🕷 🕸 🍂 🧡","https://twitter.com/BellaRayne10","1572122434","Cheered...lol","1","0","1"," 💕SJ Turner  📚","https://twitter.com/SJTurner_Author","1572126141","I know Bella! So mean!It's okay I still luv you though","1",,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/SJTurner_Author/status/1188132525983621123"," 💕SJ Turner  📚","https://twitter.com/SJTurner_Author","1572107843","#WritingCommunity Halloween is around the corner! There's a party and you just became the victim  Who did what?1st @ Killed you: @lyv0n 2nd @ Witnessed it: @KeysDorian 3rd @ Cried: @Johnldeboer 4th @ Cheered: @BellaRayne10  5th @ Digs ur grave: @FeliciaRandaz16pic.twitter.com/OlMzCVVEL5",,"https://twitter.com/i/videos/1188132525983621123?embed_source=facebook","34","9","7","Bella Rayne 🍁 🍁 🕷 🕸 🍂 🧡","https://twitter.com/BellaRayne10","1572122434","Cheered...lol","1","0","1","Bella Rayne 🍁 🍁 🕷 🕸 🍂 🧡","https://twitter.com/BellaRayne10","1572127137","Its nice to know you still love me...lol",,,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/SJTurner_Author/status/1188132525983621123"," 💕SJ Turner  📚","https://twitter.com/SJTurner_Author","1572107843","#WritingCommunity Halloween is around the corner! There's a party and you just became the victim  Who did what?1st @ Killed you: @lyv0n 2nd @ Witnessed it: @KeysDorian 3rd @ Cried: @Johnldeboer 4th @ Cheered: @BellaRayne10  5th @ Digs ur grave: @FeliciaRandaz16pic.twitter.com/OlMzCVVEL5",,"https://twitter.com/i/videos/1188132525983621123?embed_source=facebook","34","9","7","Novyl (No-vile)","https://twitter.com/lyv0n","1572126420","Thank you so much SJ!! Lol! XD I like that I am the one killing!1st @ Killed you: @MelaJRose 2nd @ Witnessed it: @JoshOdyssey 3rd @ Cried: @Ltward2 4th @ Cheered: @ForevermanMedia 5th @ digs your grave: @JoshuaACrook","4","0","9","Probably Processed Mela  🖤","https://twitter.com/MelaJRose","1572127079","I killed you with LOVE. (Ignore the fact I named my stabby knife “Love”)1st @ Killed you: @CERobbAuthor 2nd @ Witnessed it: @JustinBrimhall 3rd @ Cried: @LostPlanetPluto 4th @ Cheered: @TTBanks5 5th @ digs your grave: @waiss_zpic.twitter.com/iEaCbfYMAy","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/SJTurner_Author/status/1188132525983621123"," 💕SJ Turner  📚","https://twitter.com/SJTurner_Author","1572107843","#WritingCommunity Halloween is around the corner! There's a party and you just became the victim  Who did what?1st @ Killed you: @lyv0n 2nd @ Witnessed it: @KeysDorian 3rd @ Cried: @Johnldeboer 4th @ Cheered: @BellaRayne10  5th @ Digs ur grave: @FeliciaRandaz16pic.twitter.com/OlMzCVVEL5",,"https://twitter.com/i/videos/1188132525983621123?embed_source=facebook","34","9","7","Novyl (No-vile)","https://twitter.com/lyv0n","1572126420","Thank you so much SJ!! Lol! XD I like that I am the one killing!1st @ Killed you: @MelaJRose 2nd @ Witnessed it: @JoshOdyssey 3rd @ Cried: @Ltward2 4th @ Cheered: @ForevermanMedia 5th @ digs your grave: @JoshuaACrook","4","0","9","Amber 💋","https://twitter.com/Aaaamberr2255","1572131772","I want to play!  Well well well...1st @ Killed you: @ErostheAmor 2nd @ Witnessed it: @21timetraveler 3rd @ Cried: @OctoberComics 4th @ Cheered: @MelaJRose 5th @ digs your grave: @DanHookpic.twitter.com/Zttkn0FpB9","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/SJTurner_Author/status/1188132525983621123"," 💕SJ Turner  📚","https://twitter.com/SJTurner_Author","1572107843","#WritingCommunity Halloween is around the corner! There's a party and you just became the victim  Who did what?1st @ Killed you: @lyv0n 2nd @ Witnessed it: @KeysDorian 3rd @ Cried: @Johnldeboer 4th @ Cheered: @BellaRayne10  5th @ Digs ur grave: @FeliciaRandaz16pic.twitter.com/OlMzCVVEL5",,"https://twitter.com/i/videos/1188132525983621123?embed_source=facebook","34","9","7","Novyl (No-vile)","https://twitter.com/lyv0n","1572126420","Thank you so much SJ!! Lol! XD I like that I am the one killing!1st @ Killed you: @MelaJRose 2nd @ Witnessed it: @JoshOdyssey 3rd @ Cried: @Ltward2 4th @ Cheered: @ForevermanMedia 5th @ digs your grave: @JoshuaACrook","4","0","9","Probably Processed Mela  🖤","https://twitter.com/MelaJRose","1572131961","I WOULD NOT CHEER HOW DARE!!!!pic.twitter.com/hwSnlF1hTL","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/SJTurner_Author/status/1188132525983621123"," 💕SJ Turner  📚","https://twitter.com/SJTurner_Author","1572107843","#WritingCommunity Halloween is around the corner! There's a party and you just became the victim  Who did what?1st @ Killed you: @lyv0n 2nd @ Witnessed it: @KeysDorian 3rd @ Cried: @Johnldeboer 4th @ Cheered: @BellaRayne10  5th @ Digs ur grave: @FeliciaRandaz16pic.twitter.com/OlMzCVVEL5",,"https://twitter.com/i/videos/1188132525983621123?embed_source=facebook","34","9","7","Novyl (No-vile)","https://twitter.com/lyv0n","1572126420","Thank you so much SJ!! Lol! XD I like that I am the one killing!1st @ Killed you: @MelaJRose 2nd @ Witnessed it: @JoshOdyssey 3rd @ Cried: @Ltward2 4th @ Cheered: @ForevermanMedia 5th @ digs your grave: @JoshuaACrook","4","0","9","Amber 💋","https://twitter.com/Aaaamberr2255","1572132111","pic.twitter.com/r1Gi6GtA3y","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/SJTurner_Author/status/1188132525983621123"," 💕SJ Turner  📚","https://twitter.com/SJTurner_Author","1572107843","#WritingCommunity Halloween is around the corner! There's a party and you just became the victim  Who did what?1st @ Killed you: @lyv0n 2nd @ Witnessed it: @KeysDorian 3rd @ Cried: @Johnldeboer 4th @ Cheered: @BellaRayne10  5th @ Digs ur grave: @FeliciaRandaz16pic.twitter.com/OlMzCVVEL5",,"https://twitter.com/i/videos/1188132525983621123?embed_source=facebook","34","9","7","Novyl (No-vile)","https://twitter.com/lyv0n","1572126420","Thank you so much SJ!! Lol! XD I like that I am the one killing!1st @ Killed you: @MelaJRose 2nd @ Witnessed it: @JoshOdyssey 3rd @ Cried: @Ltward2 4th @ Cheered: @ForevermanMedia 5th @ digs your grave: @JoshuaACrook","4","0","9","Probably Processed Mela  🖤","https://twitter.com/MelaJRose","1572132349","pic.twitter.com/SKfVrUkvV2","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/SJTurner_Author/status/1188132525983621123"," 💕SJ Turner  📚","https://twitter.com/SJTurner_Author","1572107843","#WritingCommunity Halloween is around the corner! There's a party and you just became the victim  Who did what?1st @ Killed you: @lyv0n 2nd @ Witnessed it: @KeysDorian 3rd @ Cried: @Johnldeboer 4th @ Cheered: @BellaRayne10  5th @ Digs ur grave: @FeliciaRandaz16pic.twitter.com/OlMzCVVEL5",,"https://twitter.com/i/videos/1188132525983621123?embed_source=facebook","34","9","7","Novyl (No-vile)","https://twitter.com/lyv0n","1572126420","Thank you so much SJ!! Lol! XD I like that I am the one killing!1st @ Killed you: @MelaJRose 2nd @ Witnessed it: @JoshOdyssey 3rd @ Cried: @Ltward2 4th @ Cheered: @ForevermanMedia 5th @ digs your grave: @JoshuaACrook","4","0","9","Amber 💋","https://twitter.com/Aaaamberr2255","1572132480","pic.twitter.com/gXnv8aZMBO","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/SJTurner_Author/status/1188132525983621123"," 💕SJ Turner  📚","https://twitter.com/SJTurner_Author","1572107843","#WritingCommunity Halloween is around the corner! There's a party and you just became the victim  Who did what?1st @ Killed you: @lyv0n 2nd @ Witnessed it: @KeysDorian 3rd @ Cried: @Johnldeboer 4th @ Cheered: @BellaRayne10  5th @ Digs ur grave: @FeliciaRandaz16pic.twitter.com/OlMzCVVEL5",,"https://twitter.com/i/videos/1188132525983621123?embed_source=facebook","34","9","7","Novyl (No-vile)","https://twitter.com/lyv0n","1572126420","Thank you so much SJ!! Lol! XD I like that I am the one killing!1st @ Killed you: @MelaJRose 2nd @ Witnessed it: @JoshOdyssey 3rd @ Cried: @Ltward2 4th @ Cheered: @ForevermanMedia 5th @ digs your grave: @JoshuaACrook","4","0","9","Probably Processed Mela  🖤","https://twitter.com/MelaJRose","1572132525","pic.twitter.com/IrgbPvLlDp","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/SJTurner_Author/status/1188132525983621123"," 💕SJ Turner  📚","https://twitter.com/SJTurner_Author","1572107843","#WritingCommunity Halloween is around the corner! There's a party and you just became the victim  Who did what?1st @ Killed you: @lyv0n 2nd @ Witnessed it: @KeysDorian 3rd @ Cried: @Johnldeboer 4th @ Cheered: @BellaRayne10  5th @ Digs ur grave: @FeliciaRandaz16pic.twitter.com/OlMzCVVEL5",,"https://twitter.com/i/videos/1188132525983621123?embed_source=facebook","34","9","7","John L. DeBoer","https://twitter.com/Johnldeboer","1572112096","Thanks, SJ! (I sobbed, actually!) I'll play! You're murdered during a party. Who did what?Killed you - @Russell_Writer Witnessed it - @MapleMysteryGms Cried - @SinCityMadame Cheered - @RavenlilysHot  Digs your grave - @d_ast777","5","4","11"," 💕SJ Turner  📚","https://twitter.com/SJTurner_Author","1572113336","My pleasure John You're a dear friend. I had a feeling you might shed a tear for me  Thanks for playing along! You rock!pic.twitter.com/gWbi5Ow23C","0",,
