"Content","Location","Image_URL","Post_date","Likes","IsVideo","Views"
"Colore rosa satinescentNew look x Giulia 🤩 • 💁 #hair #hairstyle #instahair  #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #braidideas #perfectcurls #hairfashion #hairofinstagram #coolhair .",,"https://scontent-iad3-1.cdninstagram.com/vp/4637473cad545c3f9d485b2cc7c64954/5E402E61/t51.2885-15/e35/72708583_162777018162889_793957345201911168_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Nov 7, 2019","11","False",
"Mais um lindo trabalho realizado hoje!😍E como sempre fechando com o tratamento #blondreconstructor da @cadiveu ... . .  #balayage #cadiveu #mechas #blocs #hair #instahair #hairstyle #hairstyles #haircolors #hairdye  #haircut #longhairdontcare #style #straighthair #curlyhair #curly #black #brown #blond #brunette #hairoftheday #hairideas #braidideas #perfectcurls #hairfashion #hairofinstagram #coolhair #coolblonde #cadiveuprofessional",,"https://scontent-iad3-1.cdninstagram.com/vp/0d952e739decb84985a5bf865779966a/5E580AFD/t51.2885-15/e35/p1080x1080/74374765_423937571623663_4571864412413779543_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107","Nov 7, 2019","112","False",
"Happy fall y’all!🍂 #pinkdoorsalon•••••#hair #hairstyle #instahair #envywear #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #perfectcurls #hairfashion #hairofinstagram",,"https://scontent-iad3-1.cdninstagram.com/vp/e07867b3476abe225fdc63637cfe08f7/5E4AAD72/t51.2885-15/e35/s1080x1080/73176622_545830409573013_6330273848601945914_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109","Nov 7, 2019","3","False",
"Happy fall y’all!🍂 #pinkdoorsalon•••••#hair #hairstyle #instahair #envywear #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #perfectcurls #hairfashion #hairofinstagram","Pink Door Salon","https://scontent-iad3-1.cdninstagram.com/vp/bd6f1b7876d8283a0100609a72dd991c/5E4898D6/t51.2885-15/e35/s1080x1080/72271474_2393802434207456_4554146721968588671_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108","Nov 7, 2019","6","False",
"Happy fall y’all!🍂 #pinkdoorsalon•••••#hair #hairstyle #instahair #envywear #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #perfectcurls #hairfashion #hairofinstagram","Pink Door Salon","https://scontent-iad3-1.cdninstagram.com/vp/b38b49ce24ad854972a4425cabc36eea/5E5D60E1/t51.2885-15/e35/s1080x1080/71782238_2517929614962118_8510960409303088321_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","Nov 7, 2019","5","False",
"Aquele antes e depois que a gente ama!😍E como sempre fechando com o tratamento #blondreconstructor da @cadiveu ... . .  #balayage #cadiveu #mechas #blocs #hair #instahair #hairstyle #hairstyles #haircolors #hairdye  #haircut #longhairdontcare #style #straighthair #curlyhair #curly #black #brown #blond #brunette #hairoftheday #hairideas #braidideas #perfectcurls #hairfashion #hairofinstagram #coolhair #coolblonde #cadiveuprofessional",,"https://scontent-iad3-1.cdninstagram.com/vp/3799180c729e7801ec1d882d1d0aa00c/5E5C2F5A/t51.2885-15/e35/s1080x1080/72473413_418829115468733_6633643110231651140_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Nov 7, 2019","295","False",
"Who fw it💔🗣 Comment 💔🔥🔥 if you do!!! (Repost🌟) Get wif me💈*Cheap🥵 ••••• • Via : #youngbarber #hair #hairstyle #instahair #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #braid #longhairdontcare #straighthair #fashion #style #straight #curly #black #brown #gaintrain #hairoftheday  #hairideas #perfectcurls #hairfashion #deedollowhelp #dmvbarber",,"https://scontent-iad3-1.cdninstagram.com/vp/084b13fa4babf7b3c3bafbabc8e509aa/5DC83502/t50.2886-16/74748140_150904969509354_3780158655869346626_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106","Nov 7, 2019",,"True","416"
"Nuevo makeup, Nuevo color? 🙊Morchis el negro vuelve a mi, es inevitable, el look tipo gore me encanta 🖤#danielsartistic #danielsmakeup............#makeup #makeupideas #makeupvideo #tutorial #makeuptutorial #makeupartistsworldwide #hairstyles #makegirls #makeupworld #makeupholic #makeuponfleek #makeupaddict #makeuptransformations #hairvideo #hairdye #maquillaje #videomaquillaje #goth #gothgothgoth #gothgirl #gothic #gothicgirl #alternativegirl #bangs #mua #ilamasqua",,"https://scontent-iad3-1.cdninstagram.com/vp/1425a31b2a7d98244c5ac815cddd4a8d/5DC8298C/t50.16885-16/10000000_2180971852196361_2882526816271788694_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109","Nov 7, 2019",,"True","29"
"#hairideas #straight #hairofinstagram #straighthair #hairfashion #instafashion #hairstyle #style #curly #haircolor #haircolour #hairdye #instahair #black #haircut #brunette #hairstyles #hair #hairoftheday #brown #perfectcurls #longhair #braid #hairdo #longhairdontcare #braidideas #fashion #coolhair","Studio Rosy Rocha","https://scontent-iad3-1.cdninstagram.com/vp/f9e210f005cdfb1955bdfbd2bfff10d7/5E5988AD/t51.2885-15/e35/75244343_1378729325623117_3038080076136962295_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Nov 7, 2019","22","False",
"•you•Nimeni nu îți interzice sa faci ceea ce îți dorești, tu ești singurul care face ceea ce trebuie și ce nu, alege ce este bun pentru tine, si pune-te pe primul plan, dacă tu vei fii bine, și oameni pe care îi iubești vor fii...alegerile îți apartin🤗 Eu am ales @pantene.romania sa aibă grija de parul meu🙏🏻 _________________________________#hair #panten @pantene.romania #instahair #socialenvy #hairstyles #haircolour #coolhair #momlife #lifestyle #love #hairfashion #style #hairdye #haircut #lovemyhair #myhair #mama #parulmeu #parul #me #storiesofmylifebi @storiesofmylifebi by: @mbe.photo","Pori, Finlandia","https://scontent-iad3-1.cdninstagram.com/vp/1fb8ee7552fa0ecec16051ffa1710cf5/5E43DF6F/t51.2885-15/e35/s1080x1080/72977128_420500281960686_7334708449184278241_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106","Nov 7, 2019","63","False",
"@salonhalil_hd_gelinvillasi  #fashion #hair #haircolor #haircolour #haircut #hairdo #hairdye #hairfashion #hairideas #hairofinstagram #hairoftheday #hairstyle #hairstyles #instafashion #instahair #straight #straighthair #style @topcoiffeurs  @efsanesaclar @modernsalon @american_salon @cosmoprofbeauty @imallaboutdahair @balayageombre @balayageartists @lorealpro @behindthechair_com 🙏#değişimzamanı #mikro #mikrokaynak #mikrokeratinkaynak #hair  #haircut #hairdo #hairdye #hairstyle #hairs #hair_video #hairvidio  @hair.videos @top.hairstyles  @hairs @hudabeauty #modernsalon @video_hairstyles","Dörtyol, Hatay","https://scontent-iad3-1.cdninstagram.com/vp/1259c5b776349a8bae1052c495771470/5DC8C554/t50.2886-16/77729194_148559623120667_9199014218752496548_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111","Nov 7, 2019",,"True","6,176"
"T R A N S F O R M A T I O N","London, United Kingdom","https://scontent-iad3-1.cdninstagram.com/vp/f23e5a3525d4fb4e01ce41b3a1049e54/5E5D9445/t51.2885-15/e35/p1080x1080/72089827_144675430207922_4160116584180376805_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Nov 7, 2019","174","False",
"#instberlin #avignonofficiel #avignon #hairporn #hair #hairoftheday #hairsalon #hairstylist #hairdresser #hairfashion #hairography #hairstyle #hairstyles #hairdo #hairdid #hairdye #hairgoals #hairideas #hairofinstagram #hairlove #haironfleek #hairenvy #hairpost #hairdresseravignon #nofilter #redken","INST Berlin","https://scontent-iad3-1.cdninstagram.com/vp/f9ca746594eea5376e0ef1ba7b2a2dad/5E404A17/t51.2885-15/e35/p1080x1080/75408732_523927488388376_82815851792667751_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108","Nov 7, 2019","13","False",
"New video! I tried @overtonecolor red for brown hair!!! (Not sponsored) link in bio!..#overtone #overtonecolor #overtoneredforbrownhair #youtube #youtuber #smalltuber #haircare #diy #youtubevideo #hairdye #redhair #brunette #hairvideo #hairtutorial #diyhaircolor",,"https://scontent-iad3-1.cdninstagram.com/vp/b23d9b56ec69c0ee26fa2a56be7eb161/5E5EFD03/t51.2885-15/e35/73115363_2490764477875272_2877689859758910451_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100","Nov 7, 2019","19","False",
"Mmmm... 😋 #barbers #barberlife #barber #barbershopconnect #barbershop #hair #haircut #barbergang #barberlove #barbersinctv #fade #barbering #nastybarbers #hairstyle #thebarberpost #brunette #capelli #coolhair #curly #fashion #hair #haircolor #haircolour #haircut #hairdo #hairdye #hairfashion #hairideas #hairstylest #haircuts #hairstylist @gawra_de_vos","Hair By Style Unisex","https://scontent-iad3-1.cdninstagram.com/vp/6f5844bd38f214f953a1ccfdf91a167a/5DC8AE64/t50.2886-16/74491162_711863889332285_7138517436958261743_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","Nov 7, 2019",,"True","156"
"With grace in her heart and flowers 🌸in her hair. 💜 loving this lovely lavender💜  This work is by @colormeartistry #pravanavivids #hairstyles #Federalway #like #hairdye #dyedhair #blondehair #Seattlehair #hairoftheday #shorthair  #FederalWaySalon #positivevibes #haircut #violethair #colorfulwithyo #lavenderhair #pulpriot #acolorstory #hairstyle #rainbow #spiritualgangster","Common Federal Way Mall","https://scontent-iad3-1.cdninstagram.com/vp/8b467dd7f44c18b13d90026fe0dea230/5E5454FF/t51.2885-15/e35/73470562_109729853645960_6001064960647601449_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108","Nov 7, 2019","18","False",
"A little bit of mixing to get my perfect purple 💜#hairdye #haircolor #arcticfoxhaircolor #arcticfox #semipermanentcolor #cosmetology #cosmetologist #licensedcosmetologist",,"https://scontent-iad3-1.cdninstagram.com/vp/c2f4adb0f67756eef41465517b2d95f3/5DC849DD/t50.2886-16/75564061_424307801822077_6403845170097216667_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Nov 7, 2019",,"True","20"
"I love my job's 👌#hair #hairstyle #instahair #hairstyles #haircolour #haircolor #hairdye #hairdo #followers #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #style #straight #photooftheday #chocolatehair #ombrehair #brunette #hairoftheday #hairideas #braidideas #likeforlikes #hairfashion #hairofinstagram #coolhair @keunehaircosmetics","San'Dro styliste de la coiffure","https://scontent-iad3-1.cdninstagram.com/vp/d8052bb2b9e1083ccdad43915d639073/5E61706C/t51.2885-15/e35/75244414_187027269008506_8336271062346607861_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","Nov 7, 2019","25","False",
"#hairstyles #hairfashion #newlook #lovehair #haircut #haircolour #hair #haircolor #hairstyle #hairdo #hairdresser #hairdye #blackhair #hairoftheday","San Stefano Mall - سان ستيفانو مول","https://scontent-iad3-1.cdninstagram.com/vp/e1ebe0c2564a5507d78057bace153e98/5E4ABFB5/t51.2885-15/e35/73398111_474010003210029_4932711989485569687_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109","Nov 7, 2019","20","False",
"Transformation dreads 🐙🐙🐙Coloration avec @guytang_mydentity et @olaplex .Création de 30 dreads en 60 à 40cm fines et moyennes effet roots naturel en simple.Pose.Coiffure.Une envie de changer de tête ? 🚩Psyhair studio 1 rue du 14 Juillet 04100 manosque .Sur rdv du mardi au samedi .Réservation et contact au 07 87 89 55 23 ou en Mp.#psyhairstudio #manosque #hair #hairtransform #hairstyle #hairartist #hairdo #hairrelooking #hairvibes #cheveux #beauty #hairdye #hairlove #olaplex #guytangmydentity #dreadlocks #dreads #girlwithtattoos #girlwithdreads #roots #hippie #sidecut #blonddreads #tattoos #alternativehair",,"https://scontent-iad3-1.cdninstagram.com/vp/73404f1a8931dac47b484b77ecb69b3d/5E4A9C61/t51.2885-15/e35/72573765_198668031158622_446603217559379324_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106","Nov 7, 2019","42","False",
"I love my job's 👌#hair #hairstyle #instahair #hairstyles #haircolour #haircolor #hairdye #hairdo #followers #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #style #straight #photooftheday #chocolatehair #ombrehair #brunette #hairoftheday #hairideas #braidideas #likeforlikes #hairfashion #hairofinstagram #coolhair @keunehaircosmetics","San'Dro styliste de la coiffure","https://scontent-iad3-1.cdninstagram.com/vp/ee1a63762f15766a3c87cd5e4b1e1a79/5E4E8719/t51.2885-15/e35/72092767_795453854232081_1686354106258134694_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109","Nov 7, 2019","10","False",
"This stunning B L O N D E 💛  lighter and brighter for this beauty @ebonniesimmons  with a root shadow for that low maintenance ⚡️ swipe to see before ➡️ ...... #hair #hairdressing #color #hairstyle #haircut #hairtransformation #hairextensions #hairdresser #womenhair #hairstyles #hairgrowth #hairgoals #hairdye #haircolor  #hairfashion#blondehair#blondehighlights#blondey#blondeshavemorefun#blondebalayage#olaplex#rootshadow",,"https://scontent-iad3-1.cdninstagram.com/vp/ff0d885fc6493b084271160a79b45ba0/5E587935/t51.2885-15/e35/p1080x1080/73140173_2526766340746004_1647509037858411035_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108","Nov 7, 2019","31","False",
"𝙲𝚘𝚗𝚝𝚘𝚞𝚛𝚒𝚗𝚐... 𝐶𝑜𝑛 𝑑𝑒𝑙𝑙𝑒 𝑝𝑖𝑐𝑐𝑜𝑙𝑒 𝑐𝑖𝑜𝑐𝑐ℎ𝑒 𝑎𝑏𝑏𝑖𝑎𝑚𝑜 𝑠𝑐ℎ𝑖𝑎𝑟𝑖𝑡𝑜 𝑒 𝑖𝑙𝑙𝑢𝑚𝑖𝑛𝑎𝑡𝑜 𝑖𝑛 𝑎𝑙𝑐𝑢𝑛𝑖 𝑝𝑢𝑛𝑡𝑖 𝑝𝑒𝑟 𝑐𝑟𝑒𝑎𝑟𝑒 𝑑𝑒𝑙𝑙𝑒 𝑧𝑜𝑛𝑎 𝑜𝑚𝑏𝑟𝑎 𝑒 𝑎𝑛𝑑𝑎𝑟𝑒 𝑎 𝑣𝑎𝑙𝑜𝑟𝑖𝑧𝑧𝑎𝑟𝑒 𝑎𝑙 𝑚𝑎𝑠𝑠𝑖𝑚𝑜 𝑖 𝑙𝑖𝑛𝑒𝑎𝑚𝑒𝑛𝑡𝑖 𝑑𝑒𝑙 𝑣𝑖𝑠𝑜... 𝕌𝕟 𝕓𝕖𝕝𝕝𝕚𝕤𝕤𝕚𝕞𝕠 𝕖𝕗𝕗𝕖𝕥𝕥𝕠 𝕟𝕒𝕥𝕦𝕣𝕒𝕝𝕖... 𝒞ℴ𝓃 𝒹ℯ𝓁𝓁ℯ 𝓉ℴ𝓃𝒶𝓁𝒾𝓉à 𝒸𝒶𝓁𝒹ℯ... ♥️ #gold #blondehair #toptags #longhair #blondguy #hairposts #hairdo #goldhair #hairstyles #light #fun #hairstyle #haircolour #hair #cute #instahair #outfit #fashionstyle #lighthair #blondgirl #fashionable #haircut #fashiondiaries #blonde #instafashion #coolhair #fashion #hairdye #haircolor #beautiful","Il piacere di piacersi","https://scontent-iad3-1.cdninstagram.com/vp/2f595193dabfad4e094a607b9ace3599/5E3FCD98/t51.2885-15/e35/71782045_156225388922967_2788481532139249750_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103","Nov 7, 2019","17","False",
"I love my job's 👌#hair #hairstyle #instahair #hairstyles #haircolour #haircolor #hairdye #hairdo #followers #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #style #straight #photooftheday #chocolatehair #ombrehair #brunette #hairoftheday #hairideas #braidideas #likeforlikes #hairfashion #hairofinstagram #coolhair @keunehaircosmetics","San'Dro styliste de la coiffure","https://scontent-iad3-1.cdninstagram.com/vp/2237f29ba345f9b113024ac08b21b2a3/5E49EF1F/t51.2885-15/e35/72118251_743143542815409_8639907744906720114_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109","Nov 7, 2019","19","False",
"@olaplex#hair #hairstyle #instahair #me #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #perfectcurls #hairfashion #hairofinstagram #coolhair",,"https://scontent-iad3-1.cdninstagram.com/vp/36511928330035dca1ca015ae3c65feb/5E4B2F9E/t51.2885-15/e35/73118611_160950031638707_6858946672753589441_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111","Nov 7, 2019","11","False",
"Vamos iluminar ? #hair #hairstyle #instahair #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #style #straight #curly #brown #blonde #brunette #hairoftheday #hairideas #braidideas #perfectcurls #hairfashion #hairofinstagram #coolhair","Clima Bothanico e Clima do Parque - Condomínio Clube","https://scontent-iad3-1.cdninstagram.com/vp/a8cf3c3e718c7c933f517e2b2a76add1/5E526E67/t51.2885-15/e35/74840540_2452309195011812_2729212768587595608_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108","Nov 7, 2019","15","False",
"#hairstylist #hairdye #hairdo #model #shinion_hair #shinion #hairstyle #عروسی_لاکچری #شینیون_عروس #شینیون_شیک #شینیون_اروپایی #شینیون_مو #شینیون #مدلموعروس #میکاپ_حرفه_ای",,"https://scontent-iad3-1.cdninstagram.com/vp/45e65044b401953eb600b6eea8152f3d/5E5A9A55/t51.2885-15/e35/77294642_812225952546505_7938141412042821849_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Nov 7, 2019","70","False",
"זה היה השבוע שהיה...Hairmania - any style you like....",,"https://scontent-iad3-1.cdninstagram.com/vp/45142fb9a04d7647040021e26ae37c63/5DC93126/t50.16885-16/10000000_155889758957835_5768829055777688149_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103","Nov 7, 2019",,"True","50"
"𝑆𝑐ℎ𝑖𝑎𝑟𝑖𝑡𝑢𝑟𝑒 𝑓𝑎𝑡𝑡𝑒 𝑖𝑛 𝑐𝑎𝑠𝑎 𝑐𝑜𝑛 𝑒𝑣𝑖𝑑𝑒𝑛𝑡𝑒 𝑠𝑡𝑎𝑐𝑐𝑜 𝑡𝑟𝑎 𝑙𝑎 𝑝𝑎𝑟𝑡𝑒 𝑎𝑙𝑡𝑎 𝑟𝑖𝑠𝑝𝑒𝑡𝑡𝑜 𝑎𝑙𝑙𝑎 𝑝𝑎𝑟𝑡𝑒 𝑏𝑎𝑠𝑠𝑎... 𝕓𝕚𝕒𝕟𝕔𝕠/𝕘𝕣𝕚𝕘𝕚𝕠 𝕤𝕠𝕥𝕥𝕠 𝕖 𝕤𝕠𝕡𝕣𝕒 𝕕𝕠𝕣𝕒𝕥𝕒...𝔸𝕓𝕓𝕚𝕒𝕞𝕠 𝕣𝕚𝕡𝕣𝕖𝕤𝕠 𝕚𝕝 𝕔𝕠𝕝𝕠𝕣𝕖 𝕔𝕠𝕟 𝕕𝕖𝕚 𝕥𝕠𝕟𝕚 𝕗𝕣𝕖𝕕𝕕𝕚 𝕟𝕖𝕝𝕝𝕒 𝕡𝕒𝕣𝕥𝕖 𝕤𝕦𝕡𝕖𝕣𝕚𝕠𝕣𝕖, 𝕖 𝕤𝕔𝕒𝕝𝕕𝕒𝕥𝕠 𝕝𝕒 𝕡𝕒𝕣𝕥𝕖 𝕚𝕟𝕗𝕖𝕣𝕚𝕠𝕣𝕖, 𝕣𝕚𝕔𝕣𝕖𝕒𝕟𝕕𝕠 𝕦𝕟 𝕕𝕖𝕘𝕣𝕒𝕕é 𝕟𝕒𝕥𝕦𝕣𝕒𝕝𝕖...𝔹𝕚𝕠𝕟𝕕𝕠 𝕔𝕖𝕟𝕖𝕣𝕖 𝕔𝕠𝕟 𝕡𝕚𝕘𝕞𝕖𝕟𝕥𝕚 𝕡𝕦𝕣𝕚 𝕘𝕣𝕚𝕘𝕚 𝕟𝕖𝕝𝕝𝕒 𝕡𝕒𝕣𝕥𝕖 𝕤𝕦𝕡𝕖𝕣𝕚𝕠𝕣𝕖... 𝕖 𝕟𝕖𝕝𝕝𝕒 𝕡𝕒𝕣𝕥𝕖 𝕚𝕟𝕗𝕖𝕣𝕚𝕠𝕣𝕖 𝕓𝕚𝕠𝕟𝕕𝕠 𝕔𝕙𝕚𝕒𝕣𝕚𝕤𝕤𝕚𝕞𝕠 𝕟𝕒𝕥𝕦𝕣𝕒𝕝𝕖 𝕔𝕠𝕟 𝕡𝕠𝕔𝕙𝕚𝕤𝕤𝕚𝕞𝕖 𝕘𝕠𝕔𝕔𝕖 𝕕𝕚 𝕡𝕚𝕘𝕞𝕖𝕟𝕥𝕚 𝕕𝕠𝕥𝕒𝕣𝕥𝕚...🤩 #hair #hairstyle #instahair #toptags #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #braidideas #perfectcurls #hairfashion #hairofinstagram #coolhair",,"https://scontent-iad3-1.cdninstagram.com/vp/a662ca6e6483b77f8761a7359927bc29/5E553841/t51.2885-15/e35/p1080x1080/70390023_145665190077568_6312111380380664194_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104","Nov 7, 2019","13","False",
"his_mensalon#hair #hairstyle #instahair #TagsForLikes @quick.tag #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #braidideas #danishzehen #hairfashion #hairofinstagram #coolhair #hair #hairstyle #instahair #TagsForLikes @quick.tag #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #braidideas #danishzehen #hairfashion #hairofinstagram #coolhair",,"https://scontent-iad3-1.cdninstagram.com/vp/763b3d64e9495202d437b004d8ca8bca/5DC93B10/t50.2886-16/75467843_795315240898718_9005242826836049838_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Nov 7, 2019","25","True",
"Bei cambiamenti 🤩💇🏻‍♀️➡️➡️↘️....#hair #hairstyle #instahair #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #braidideas #perfectcurls #hairfashion #hairofinstagram #coolhair","Mary Acconciature","https://scontent-iad3-1.cdninstagram.com/vp/4be6a0815abe968843a81860597b7e47/5E5CC456/t51.2885-15/e35/p1080x1080/71921769_707691566418485_7129750001448279446_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","Nov 7, 2019","24","False",
"Dress @grinddiva.#innerbeauty #hair #hairsalon #makeup #boutique #hairstylist #clothes #lashes #nails #heels #naturalhair #lacewigs #fulllace #frontal #closure #sewins #perm #couture #fashion #miami #broward #palmbeach #305 #salon #hairdye #explore #explorepage",,"https://scontent-iad3-1.cdninstagram.com/vp/5893f58c49e92f514434cb91ffbc1f13/5E51623D/t51.2885-15/e35/s1080x1080/75440987_165328317915048_7732772949396347733_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100","Oct 29, 2019","12","False",
"Beauty, (this song doesn’t belong to me). #innerbeauty #hair #hairsalon #makeup #boutique #hairstylist #clothes #lashes #nails #heels #naturalhair #lacewigs #fulllace #frontal #closure #sewins #perm #couture #fashion #miami #broward #palmbeach #305 #salon #hairdye #explore #explorepage",,"https://scontent-iad3-1.cdninstagram.com/vp/8c974267a8e4716f649f5b0f5f740ed5/5DC8431D/t50.2886-16/76660655_417943905532385_2763833542691962061_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","Oct 28, 2019",,"True","68"
"Yes, we are open. . ...#innerbeauty #hair #hairsalon #makeup #boutique #hairstylist #clothes #lashes #nails #heels #naturalhair #lacewigs #fulllace #frontal #closure #sewins #perm #couture #fashion #miami #broward #palmbeach #305 #salon #hairdye #explore #explorepage",,"https://scontent-iad3-1.cdninstagram.com/vp/f723a14629082a49c4ad07b1f24b5790/5DC93039/t50.2886-16/74791536_437794970274086_1069550347549407536_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Oct 28, 2019",,"True","19"
"Good morning, 😃. ..#innerbeauty #hair #hairsalon #makeup #boutique #hairstylist #clothes #lashes #nails #heels #naturalhair #lacewigs #fulllace #frontal #closure #sewins #perm #couture #fashion #miami #broward #palmbeach #305 #salon #hairdye #explore #explorepage",,"https://scontent-iad3-1.cdninstagram.com/vp/4daebff227b724d6c9a928153bad0349/5DC8BB28/t50.2886-16/74283413_934270520271426_232082360692487482_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106","Oct 28, 2019",,"True","66"
"Dress @grinddiva (this song doesn’t belong to me) this .. .#innerbeauty #hair #hairsalon #makeup #boutique #hairstylist #clothes #lashes #nails #heels #naturalhair #lacewigs #fulllace #frontal #closure #sewins #perm #couture #fashion #miami #broward #palmbeach #305 #salon #hairdye #explore #explorepage",,"https://scontent-iad3-1.cdninstagram.com/vp/d1339ab63f89439a900d9a5d39d0b8d3/5DC84C34/t50.2886-16/75351217_1830428063756993_620749411548994244_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","Oct 27, 2019",,"True","112"
"* ɴΘτ ίɱpΘરτλɴτ ħΘώ ΘτħεરȘ Șεε ɱε ίɱpΘરτλɴτ ί ιΘνε ɱYȘειʃ ħΘώ τΘ ßε .... * 😌🖤🎶♾*لُُُُُـــــيَََََــــــــس آلُُُُُمـــــــہـم گيَََََــــفَََََ يَََََرآنْْْْْــــيَََََ آلُُُُُآخـــــرۆنْْْْْ آلُُُُُمـــــہـم آنْْْْْـــــيَََََ آحٍٍٍٍٍـــــــبْْْْْ نْْْْْفَََََســـــيَََََ گيَََََفَََََــــــــ مآ آگــــــــــۆنْْْْْ....*😌🖤🎶♾#instafashion #black #brunette #longhairdontcare #hairideas #hairdye #straighthair #haircolour #perfectcurls #tagblender #haircut #hairoftheday #hairdo #hairofinstagram #hairstyles #curly #coolhair #fashion #longhair #hairfashion #instahair #style #brown",,"https://scontent-iad3-1.cdninstagram.com/vp/3aa90b0f88a0e802a0338738d4975347/5E53D2B2/t51.2885-15/e35/70890677_531606607649939_7475970096649946292_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111","Oct 3, 2019","31","False",
